Event_ID,League,Match_Name,Match_Date,Stadium,City,Seat_Category,Ticket_Price,Sale_Date,Days_Before_Match,Quantity,Weather,Day_of_Week,Demand_Level
EVT0004,ISL,Jamshedpur FC vs Mohun Bagan Super Giant,21-11-2023,Salt Lake Stadium,Kolkata,General,850,13-09-2023,69,6,Clear,Tuesday,High
EVT0081,IPL,Royal Challengers Bengaluru vs Delhi Capitals,28-04-2024,M. Chinnaswamy Stadium,Bengaluru,Premium,5150,22-04-2024,6,1,Cloudy,Sunday,High
EVT0150,PKL,Bengal Warriors vs Bengaluru Bulls,11-09-2025,Kanteerava Indoor Stadium,Bengaluru,Corporate Box,4100,30-07-2025,43,2,Cloudy,Thursday,Medium
EVT0116,ISL,Kerala Blasters FC vs Hyderabad FC,07-11-2023,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,900,03-10-2023,35,2,Clear,Tuesday,High
EVT0207,PKL,Puneri Paltan vs U Mumba,25-08-2024,Sardar Vallabhbhai Patel Indoor Stadium,Mumbai,General,550,26-07-2024,30,2,Rainy,Sunday,High
EVT0076,PKL,Patna Pirates vs Bengaluru Bulls,30-07-2023,Kanteerava Indoor Stadium,Bengaluru,General,550,05-07-2023,25,2,Cloudy,Sunday,High
EVT0118,ISL,NorthEast United FC vs FC Goa,25-02-2024,Fatorda Stadium,Margao,Premium,2300,22-01-2024,34,1,Clear,Sunday,High
EVT0217,IPL,Lucknow Super Giants vs Rajasthan Royals,26-05-2025,Sawai Mansingh Stadium,Jaipur,General,1450,21-05-2025,5,1,Cloudy,Monday,Medium
EVT0013,PKL,UP Yoddhas vs Gujarat Giants,05-07-2025,Noida Indoor Stadium,Noida,General,350,23-05-2025,43,4,Clear,Saturday,Medium
EVT0049,IPL,Lucknow Super Giants vs Mumbai Indians,08-05-2024,BRSABV Ekana Cricket Stadium,Lucknow,General,2200,10-04-2024,28,1,Hazy,Wednesday,High
EVT0289,ISL,Kerala Blasters FC vs FC Goa,09-02-2025,Fatorda Stadium,Margao,General,900,13-12-2024,58,2,Sunny,Sunday,High
EVT0030,PKL,Telugu Titans vs Bengaluru Bulls,06-08-2023,Gachibowli Indoor Stadium,Hyderabad,Premium,1350,04-07-2023,33,2,Hazy,Sunday,High
EVT0074,PKL,Patna Pirates vs Tamil Thalaivas,30-07-2025,Patliputra Sports Complex,Patna,General,500,24-06-2025,36,1,Hazy,Wednesday,High
EVT0154,PKL,Dabang Delhi K.C. vs UP Yoddhas,17-08-2024,Noida Indoor Stadium,Noida,General,550,04-08-2024,13,4,Sunny,Saturday,High
EVT0269,ISL,Kerala Blasters FC vs Odisha FC,17-10-2025,Kalinga Stadium,Bhubaneswar,General,900,22-09-2025,25,1,Clear,Friday,High
EVT0059,IPL,Lucknow Super Giants vs Mumbai Indians,08-04-2023,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5300,25-02-2023,42,2,Sunny,Saturday,High
EVT0039,ISL,Mumbai City FC vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,Premium,2150,09-12-2024,5,2,Rainy,Saturday,High
EVT0225,IPL,Rajasthan Royals vs Mumbai Indians,26-04-2024,Wankhede Stadium,Mumbai,General,2250,23-03-2024,34,4,Clear,Friday,High
EVT0182,IPL,Gujarat Titans vs Lucknow Super Giants,10-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5600,27-04-2025,13,2,Rainy,Saturday,High
EVT0177,PKL,Bengaluru Bulls vs Patna Pirates,12-07-2024,Kanteerava Indoor Stadium,Bengaluru,General,500,03-06-2024,39,2,Cloudy,Friday,High
EVT0158,IPL,Delhi Capitals vs Royal Challengers Bengaluru,29-05-2023,Arun Jaitley Stadium,Delhi,Premium,5150,14-04-2023,45,2,Sunny,Monday,High
EVT0051,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,14-05-2025,Rajiv Gandhi International Stadium,Hyderabad,VIP,10700,27-04-2025,17,1,Cloudy,Wednesday,High
EVT0015,IPL,Royal Challengers Bengaluru vs Gujarat Titans,12-05-2024,Narendra Modi Stadium,Ahmedabad,General,2250,12-03-2024,61,2,Sunny,Sunday,High
EVT0099,IPL,Mumbai Indians vs Delhi Capitals,15-04-2024,Arun Jaitley Stadium,Delhi,General,2150,19-03-2024,27,4,Sunny,Monday,High
EVT0069,IPL,Gujarat Titans vs Royal Challengers Bengaluru,04-05-2024,Narendra Modi Stadium,Ahmedabad,General,2200,18-03-2024,47,2,Sunny,Saturday,High
EVT0268,ISL,Bengaluru FC vs Kerala Blasters FC,07-02-2024,Jawaharlal Nehru Stadium,Kochi,Premium,2350,18-12-2023,51,2,Clear,Wednesday,High
EVT0051,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,14-05-2025,Rajiv Gandhi International Stadium,Hyderabad,General,2200,20-03-2025,55,1,Cloudy,Wednesday,High
EVT0170,IPL,Lucknow Super Giants vs Delhi Capitals,05-04-2025,Arun Jaitley Stadium,Delhi,Premium,5350,24-02-2025,40,3,Sunny,Saturday,High
EVT0192,IPL,Chennai Super Kings vs Rajasthan Royals,27-05-2024,Sawai Mansingh Stadium,Jaipur,Premium,5450,20-05-2024,7,4,Clear,Monday,High
EVT0267,PKL,Bengaluru Bulls vs U Mumba,02-08-2023,Sardar Vallabhbhai Patel Indoor Stadium,Mumbai,General,550,18-06-2023,45,2,Rainy,Wednesday,High
EVT0022,IPL,Lucknow Super Giants vs Mumbai Indians,26-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,VIP,10600,04-03-2025,53,4,Rainy,Saturday,High
EVT0214,IPL,Gujarat Titans vs Mumbai Indians,24-03-2025,Wankhede Stadium,Mumbai,General,2150,02-02-2025,50,2,Clear,Monday,High
EVT0170,IPL,Lucknow Super Giants vs Delhi Capitals,05-04-2025,Arun Jaitley Stadium,Delhi,General,2050,04-02-2025,60,4,Sunny,Saturday,High
EVT0245,ISL,NorthEast United FC vs Bengaluru FC,22-02-2025,Indira Gandhi Athletic Stadium,Guwahati,General,900,11-02-2025,11,2,Sunny,Saturday,High
EVT0009,IPL,Delhi Capitals vs Lucknow Super Giants,23-03-2025,Arun Jaitley Stadium,Delhi,General,2100,26-02-2025,25,2,Sunny,Sunday,High
EVT0017,ISL,NorthEast United FC vs Bengaluru FC,18-10-2023,Sree Kanteerava Stadium,Bengaluru,General,900,17-09-2023,31,3,Cloudy,Wednesday,High
EVT0245,ISL,NorthEast United FC vs Bengaluru FC,22-02-2025,Indira Gandhi Athletic Stadium,Guwahati,Premium,2300,23-01-2025,30,1,Sunny,Saturday,High
EVT0064,ISL,Hyderabad FC vs Odisha FC,22-11-2025,G. M. C. Balayogi Athletic Stadium,Hyderabad,VIP,2950,07-10-2025,46,1,Hazy,Saturday,Medium
EVT0277,PKL,Puneri Paltan vs UP Yoddhas,15-09-2025,Noida Indoor Stadium,Noida,General,350,06-07-2025,71,4,Clear,Monday,Medium
EVT0221,PKL,Bengaluru Bulls vs Telugu Titans,17-09-2025,Gachibowli Indoor Stadium,Hyderabad,General,350,26-07-2025,53,2,Hazy,Wednesday,Medium
EVT0257,ISL,Bengaluru FC vs Chennaiyin FC,13-02-2025,Sree Kanteerava Stadium,Bengaluru,General,850,19-01-2025,25,3,Cloudy,Thursday,High
EVT0153,PKL,Dabang Delhi K.C. vs Tamil Thalaivas,09-10-2025,Jawaharlal Nehru Indoor Stadium,Chennai,Premium,950,28-09-2025,11,2,Rainy,Thursday,Medium
EVT0226,IPL,Punjab Kings vs Kolkata Knight Riders,11-04-2025,Eden Gardens,Kolkata,Premium,5300,05-02-2025,65,1,Humid,Friday,High
EVT0290,IPL,Lucknow Super Giants vs Sunrisers Hyderabad,29-05-2023,BRSABV Ekana Cricket Stadium,Lucknow,General,1450,09-05-2023,20,2,Hazy,Monday,Medium
EVT0283,ISL,Mumbai City FC vs Bengaluru FC,24-10-2024,Mumbai Football Arena,Mumbai,General,900,11-10-2024,13,4,Clear,Thursday,High
EVT0287,IPL,Rajasthan Royals vs Delhi Capitals,03-05-2024,Arun Jaitley Stadium,Delhi,Premium,5250,12-03-2024,52,2,Sunny,Friday,High
EVT0162,PKL,Dabang Delhi K.C. vs U Mumba,02-08-2023,Thyagaraj Sports Complex,Delhi,General,550,13-05-2023,81,3,Clear,Wednesday,High
EVT0172,IPL,Kolkata Knight Riders vs Gujarat Titans,06-04-2024,Narendra Modi Stadium,Ahmedabad,General,2100,11-03-2024,26,2,Sunny,Saturday,High
EVT0206,IPL,Gujarat Titans vs Kolkata Knight Riders,01-05-2023,Narendra Modi Stadium,Ahmedabad,Corporate Box,23700,07-03-2023,55,4,Hazy,Monday,High
EVT0058,ISL,FC Goa vs Kerala Blasters FC,31-01-2025,Jawaharlal Nehru Stadium,Kochi,General,900,14-01-2025,17,9,Cloudy,Friday,High
EVT0030,PKL,Telugu Titans vs Bengaluru Bulls,06-08-2023,Gachibowli Indoor Stadium,Hyderabad,Premium,1300,04-07-2023,33,7,Hazy,Sunday,High
EVT0297,ISL,Hyderabad FC vs Bengaluru FC,20-12-2024,Sree Kanteerava Stadium,Bengaluru,General,850,07-10-2024,74,2,Cloudy,Friday,High
EVT0059,IPL,Lucknow Super Giants vs Mumbai Indians,08-04-2023,BRSABV Ekana Cricket Stadium,Lucknow,General,2150,27-03-2023,12,2,Sunny,Saturday,High
EVT0277,PKL,Puneri Paltan vs UP Yoddhas,15-09-2025,Noida Indoor Stadium,Noida,Premium,950,21-08-2025,25,6,Clear,Monday,Medium
EVT0261,IPL,Mumbai Indians vs Kolkata Knight Riders,04-05-2024,Wankhede Stadium,Mumbai,General,2250,14-04-2024,20,2,Clear,Saturday,High
EVT0049,IPL,Lucknow Super Giants vs Mumbai Indians,08-05-2024,BRSABV Ekana Cricket Stadium,Lucknow,General,2250,08-04-2024,30,10,Hazy,Wednesday,High
EVT0241,IPL,Gujarat Titans vs Rajasthan Royals,31-03-2025,Sawai Mansingh Stadium,Jaipur,General,1500,25-02-2025,34,1,Rainy,Monday,Medium
EVT0257,ISL,Bengaluru FC vs Chennaiyin FC,13-02-2025,Sree Kanteerava Stadium,Bengaluru,Premium,2250,23-12-2024,52,4,Cloudy,Thursday,High
EVT0289,ISL,Kerala Blasters FC vs FC Goa,09-02-2025,Fatorda Stadium,Margao,General,900,29-12-2024,42,2,Sunny,Sunday,High
EVT0218,IPL,Delhi Capitals vs Gujarat Titans,28-05-2023,Narendra Modi Stadium,Ahmedabad,Premium,5450,26-04-2023,32,2,Sunny,Sunday,High
EVT0293,IPL,Chennai Super Kings vs Kolkata Knight Riders,09-05-2024,Eden Gardens,Kolkata,General,2150,19-04-2024,20,4,Humid,Thursday,High
EVT0074,PKL,Patna Pirates vs Tamil Thalaivas,30-07-2025,Patliputra Sports Complex,Patna,VIP,2650,14-07-2025,16,1,Hazy,Wednesday,High
EVT0300,IPL,Rajasthan Royals vs Chennai Super Kings,27-04-2024,Sawai Mansingh Stadium,Jaipur,General,2200,21-03-2024,37,1,Clear,Saturday,High
EVT0133,ISL,Kerala Blasters FC vs Hyderabad FC,06-12-2024,Jawaharlal Nehru Stadium,Kochi,General,900,29-10-2024,38,4,Sunny,Friday,High
EVT0021,IPL,Delhi Capitals vs Mumbai Indians,26-04-2025,Arun Jaitley Stadium,Delhi,General,2150,15-02-2025,70,3,Sunny,Saturday,High
EVT0011,IPL,Delhi Capitals vs Kolkata Knight Riders,26-03-2025,Eden Gardens,Kolkata,General,2200,20-02-2025,34,2,Clear,Wednesday,High
EVT0055,ISL,FC Goa vs Bengaluru FC,02-01-2025,Fatorda Stadium,Margao,VIP,4650,28-11-2024,35,4,Hazy,Thursday,High
EVT0263,IPL,Punjab Kings vs Sunrisers Hyderabad,01-04-2023,PCA Stadium,Mohali,General,2050,14-03-2023,18,2,Hazy,Saturday,High
EVT0144,IPL,Gujarat Titans vs Sunrisers Hyderabad,14-04-2024,Narendra Modi Stadium,Ahmedabad,Premium,5300,24-03-2024,21,2,Rainy,Sunday,High
EVT0112,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,26-04-2023,Rajiv Gandhi International Stadium,Hyderabad,Premium,5650,06-03-2023,51,1,Sunny,Wednesday,High
EVT0190,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,16-01-2025,JRD Tata Sports Complex,Jamshedpur,General,900,07-12-2024,40,8,Clear,Thursday,High
EVT0082,ISL,Jamshedpur FC vs Mohun Bagan Super Giant,08-10-2024,JRD Tata Sports Complex,Jamshedpur,Premium,2300,21-08-2024,48,2,Rainy,Tuesday,High
EVT0059,IPL,Lucknow Super Giants vs Mumbai Indians,08-04-2023,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5500,07-04-2023,1,3,Sunny,Saturday,High
EVT0162,PKL,Dabang Delhi K.C. vs U Mumba,02-08-2023,Thyagaraj Sports Complex,Delhi,Premium,1300,18-07-2023,15,7,Clear,Wednesday,High
EVT0074,PKL,Patna Pirates vs Tamil Thalaivas,30-07-2025,Patliputra Sports Complex,Patna,General,550,10-07-2025,20,2,Hazy,Wednesday,High
EVT0029,ISL,Kerala Blasters FC vs Jamshedpur FC,01-01-2024,JRD Tata Sports Complex,Jamshedpur,General,900,16-12-2023,16,2,Hazy,Monday,High
EVT0262,IPL,Chennai Super Kings vs Kolkata Knight Riders,03-05-2023,Eden Gardens,Kolkata,General,2150,12-04-2023,21,2,Humid,Wednesday,High
EVT0120,ISL,Mohun Bagan Super Giant vs Hyderabad FC,28-12-2023,Salt Lake Stadium,Kolkata,General,850,21-11-2023,37,4,Clear,Thursday,High
EVT0081,IPL,Royal Challengers Bengaluru vs Delhi Capitals,28-04-2024,M. Chinnaswamy Stadium,Bengaluru,VIP,10300,06-04-2024,22,2,Cloudy,Sunday,High
EVT0054,ISL,Kerala Blasters FC vs Mohun Bagan Super Giant,07-10-2025,Salt Lake Stadium,Kolkata,General,900,04-10-2025,3,2,Humid,Tuesday,High
EVT0074,PKL,Patna Pirates vs Tamil Thalaivas,30-07-2025,Patliputra Sports Complex,Patna,General,550,18-06-2025,42,4,Hazy,Wednesday,High
EVT0188,ISL,Kerala Blasters FC vs Jamshedpur FC,07-12-2025,Jawaharlal Nehru Stadium,Kochi,General,900,28-10-2025,40,10,Clear,Sunday,High
EVT0055,ISL,FC Goa vs Bengaluru FC,02-01-2025,Fatorda Stadium,Margao,General,850,22-11-2024,41,5,Hazy,Thursday,High
EVT0060,ISL,Hyderabad FC vs NorthEast United FC,16-12-2023,Indira Gandhi Athletic Stadium,Guwahati,Premium,1450,02-10-2023,75,1,Hazy,Saturday,Medium
EVT0114,ISL,Kerala Blasters FC vs NorthEast United FC,09-12-2025,Jawaharlal Nehru Stadium,Kochi,General,950,06-11-2025,33,3,Rainy,Tuesday,High
EVT0279,IPL,Sunrisers Hyderabad vs Punjab Kings,31-03-2023,PCA Stadium,Mohali,General,2100,07-02-2023,52,4,Clear,Friday,High
EVT0214,IPL,Gujarat Titans vs Mumbai Indians,24-03-2025,Wankhede Stadium,Mumbai,Premium,5400,12-03-2025,12,2,Clear,Monday,High
EVT0225,IPL,Rajasthan Royals vs Mumbai Indians,26-04-2024,Wankhede Stadium,Mumbai,Premium,5300,26-03-2024,31,1,Clear,Friday,High
EVT0012,ISL,Bengaluru FC vs Odisha FC,10-11-2024,Sree Kanteerava Stadium,Bengaluru,Premium,2350,25-09-2024,46,1,Cloudy,Sunday,High
EVT0152,PKL,U Mumba vs Tamil Thalaivas,02-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,General,550,31-07-2023,33,4,Humid,Saturday,High
EVT0176,ISL,Mohun Bagan Super Giant vs Mumbai City FC,09-10-2025,Mumbai Football Arena,Mumbai,Premium,2300,26-07-2025,75,5,Clear,Thursday,High
EVT0251,ISL,Hyderabad FC vs Bengaluru FC,03-03-2024,Sree Kanteerava Stadium,Bengaluru,General,900,31-01-2024,32,4,Cloudy,Sunday,High
EVT0163,ISL,Mumbai City FC vs Bengaluru FC,02-03-2024,Mumbai Football Arena,Mumbai,Premium,2250,27-02-2024,4,1,Clear,Saturday,High
EVT0152,PKL,U Mumba vs Tamil Thalaivas,02-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,General,550,12-07-2023,52,3,Humid,Saturday,High
EVT0060,ISL,Hyderabad FC vs NorthEast United FC,16-12-2023,Indira Gandhi Athletic Stadium,Guwahati,General,600,06-11-2023,40,7,Hazy,Saturday,Medium
EVT0252,IPL,Royal Challengers Bengaluru vs Kolkata Knight Riders,22-03-2025,Eden Gardens,Kolkata,Premium,5150,18-03-2025,4,4,Clear,Saturday,High
EVT0102,IPL,Mumbai Indians vs Lucknow Super Giants,28-05-2024,Wankhede Stadium,Mumbai,General,2150,14-05-2024,14,3,Clear,Tuesday,High
EVT0039,ISL,Mumbai City FC vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,General,900,05-10-2024,70,4,Rainy,Saturday,High
EVT0268,ISL,Bengaluru FC vs Kerala Blasters FC,07-02-2024,Jawaharlal Nehru Stadium,Kochi,Premium,2350,22-01-2024,16,4,Clear,Wednesday,High
EVT0251,ISL,Hyderabad FC vs Bengaluru FC,03-03-2024,Sree Kanteerava Stadium,Bengaluru,General,950,21-02-2024,11,1,Cloudy,Sunday,High
EVT0191,IPL,Chennai Super Kings vs Lucknow Super Giants,23-04-2025,M. A. Chidambaram Stadium,Chennai,General,2200,12-04-2025,11,2,Humid,Wednesday,High
EVT0220,PKL,Puneri Paltan vs Jaipur Pink Panthers,03-10-2024,Shree Shiv Chhatrapati Sports Complex,Pune,VIP,2700,19-09-2024,14,10,Cloudy,Thursday,High
EVT0266,IPL,Chennai Super Kings vs Rajasthan Royals,30-04-2023,Sawai Mansingh Stadium,Jaipur,Premium,5550,02-02-2023,87,2,Hazy,Sunday,High
EVT0166,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,27-11-2023,Salt Lake Stadium,Kolkata,General,950,05-11-2023,22,4,Clear,Monday,High
EVT0064,ISL,Hyderabad FC vs Odisha FC,22-11-2025,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,600,20-10-2025,33,2,Hazy,Saturday,Medium
EVT0195,ISL,Bengaluru FC vs NorthEast United FC,31-12-2025,Indira Gandhi Athletic Stadium,Guwahati,General,850,20-12-2025,11,1,Hazy,Wednesday,High
EVT0142,IPL,Sunrisers Hyderabad vs Lucknow Super Giants,23-03-2024,Rajiv Gandhi International Stadium,Hyderabad,Premium,5500,22-01-2024,61,2,Sunny,Saturday,High
EVT0007,IPL,Rajasthan Royals vs Lucknow Super Giants,13-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,3750,13-03-2025,61,4,Hazy,Tuesday,Medium
EVT0129,IPL,Chennai Super Kings vs Mumbai Indians,15-05-2023,M. A. Chidambaram Stadium,Chennai,General,2200,17-04-2023,28,2,Humid,Monday,High
EVT0021,IPL,Delhi Capitals vs Mumbai Indians,26-04-2025,Arun Jaitley Stadium,Delhi,VIP,10650,22-04-2025,4,4,Sunny,Saturday,High
EVT0193,IPL,Delhi Capitals vs Royal Challengers Bengaluru,11-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2150,02-03-2024,40,1,Cloudy,Thursday,High
EVT0206,IPL,Gujarat Titans vs Kolkata Knight Riders,01-05-2023,Narendra Modi Stadium,Ahmedabad,General,2150,07-03-2023,55,1,Hazy,Monday,High
EVT0270,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,07-04-2025,M. Chinnaswamy Stadium,Bengaluru,General,2100,03-03-2025,35,1,Cloudy,Monday,High
EVT0166,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,27-11-2023,Salt Lake Stadium,Kolkata,General,850,22-10-2023,36,10,Clear,Monday,High
EVT0190,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,16-01-2025,JRD Tata Sports Complex,Jamshedpur,Premium,2200,31-12-2024,16,2,Clear,Thursday,High
EVT0252,IPL,Royal Challengers Bengaluru vs Kolkata Knight Riders,22-03-2025,Eden Gardens,Kolkata,General,2200,16-03-2025,6,5,Clear,Saturday,High
EVT0248,IPL,Royal Challengers Bengaluru vs Mumbai Indians,11-05-2023,Wankhede Stadium,Mumbai,Premium,5500,27-04-2023,14,2,Clear,Thursday,High
EVT0121,PKL,Bengal Warriors vs Jaipur Pink Panthers,10-07-2025,Netaji Indoor Stadium,Kolkata,General,500,20-04-2025,81,2,Humid,Thursday,High
EVT0292,IPL,Kolkata Knight Riders vs Lucknow Super Giants,13-04-2023,BRSABV Ekana Cricket Stadium,Lucknow,General,2100,30-03-2023,14,2,Hazy,Thursday,High
EVT0179,IPL,Kolkata Knight Riders vs Delhi Capitals,14-05-2025,Eden Gardens,Kolkata,General,2150,28-04-2025,16,2,Humid,Wednesday,High
EVT0209,IPL,Kolkata Knight Riders vs Chennai Super Kings,28-04-2023,Eden Gardens,Kolkata,VIP,11000,27-03-2023,32,1,Humid,Friday,High
EVT0259,ISL,Bengaluru FC vs Chennaiyin FC,06-01-2026,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,950,17-11-2025,50,1,Sunny,Tuesday,High
EVT0067,IPL,Lucknow Super Giants vs Chennai Super Kings,27-03-2024,BRSABV Ekana Cricket Stadium,Lucknow,General,2150,30-01-2024,57,2,Hazy,Wednesday,High
EVT0037,IPL,Royal Challengers Bengaluru vs Chennai Super Kings,24-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2250,07-02-2025,45,1,Cloudy,Monday,High
EVT0006,IPL,Sunrisers Hyderabad vs Gujarat Titans,02-04-2023,Narendra Modi Stadium,Ahmedabad,General,2150,15-02-2023,46,3,Hazy,Sunday,High
EVT0035,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,23-03-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5400,27-01-2025,55,2,Cloudy,Sunday,High
EVT0292,IPL,Kolkata Knight Riders vs Lucknow Super Giants,13-04-2023,BRSABV Ekana Cricket Stadium,Lucknow,General,2150,04-03-2023,40,2,Hazy,Thursday,High
EVT0284,IPL,Mumbai Indians vs Rajasthan Royals,10-04-2024,Wankhede Stadium,Mumbai,VIP,10500,07-04-2024,3,1,Clear,Wednesday,High
EVT0276,IPL,Mumbai Indians vs Lucknow Super Giants,01-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2200,13-03-2025,19,1,Cloudy,Tuesday,High
EVT0210,ISL,Kerala Blasters FC vs Chennaiyin FC,03-12-2023,Jawaharlal Nehru Stadium,Kochi,VIP,4400,23-10-2023,41,1,Hazy,Sunday,High
EVT0211,IPL,Delhi Capitals vs Gujarat Titans,29-04-2025,Narendra Modi Stadium,Ahmedabad,General,1500,06-03-2025,54,2,Clear,Tuesday,Medium
EVT0019,ISL,NorthEast United FC vs FC Goa,15-02-2025,Indira Gandhi Athletic Stadium,Guwahati,General,900,03-02-2025,12,4,Cloudy,Saturday,High
EVT0201,IPL,Rajasthan Royals vs Royal Challengers Bengaluru,07-05-2025,Sawai Mansingh Stadium,Jaipur,Premium,5400,09-04-2025,28,3,Sunny,Wednesday,High
EVT0152,PKL,U Mumba vs Tamil Thalaivas,02-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,General,550,12-07-2023,52,1,Humid,Saturday,High
EVT0135,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,22-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2200,13-04-2025,9,5,Sunny,Tuesday,High
EVT0062,IPL,Delhi Capitals vs Gujarat Titans,31-03-2024,Arun Jaitley Stadium,Delhi,General,2200,08-03-2024,23,2,Sunny,Sunday,High
EVT0242,PKL,UP Yoddhas vs Jaipur Pink Panthers,19-08-2025,Noida Indoor Stadium,Noida,General,500,06-08-2025,13,4,Cloudy,Tuesday,High
EVT0172,IPL,Kolkata Knight Riders vs Gujarat Titans,06-04-2024,Narendra Modi Stadium,Ahmedabad,Premium,5300,10-03-2024,27,2,Sunny,Saturday,High
EVT0146,PKL,Jaipur Pink Panthers vs Haryana Steelers,09-09-2024,Sawai Mansingh Indoor Stadium,Jaipur,General,550,21-08-2024,19,10,Cloudy,Monday,High
EVT0003,ISL,Chennaiyin FC vs Odisha FC,05-11-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,950,16-10-2023,20,2,Rainy,Sunday,High
EVT0150,PKL,Bengal Warriors vs Bengaluru Bulls,11-09-2025,Kanteerava Indoor Stadium,Bengaluru,Premium,850,24-07-2025,49,4,Cloudy,Thursday,Medium
EVT0240,IPL,Delhi Capitals vs Punjab Kings,17-05-2024,PCA Stadium,Mohali,Premium,3500,04-05-2024,13,4,Sunny,Friday,Medium
EVT0138,ISL,NorthEast United FC vs Mohun Bagan Super Giant,02-12-2024,Indira Gandhi Athletic Stadium,Guwahati,General,900,08-11-2024,24,4,Clear,Monday,High
EVT0196,ISL,Mumbai City FC vs Mohun Bagan Super Giant,19-01-2026,Salt Lake Stadium,Kolkata,General,850,23-12-2025,27,2,Clear,Monday,High
EVT0156,IPL,Gujarat Titans vs Royal Challengers Bengaluru,14-05-2024,M. Chinnaswamy Stadium,Bengaluru,Premium,5150,29-04-2024,15,2,Cloudy,Tuesday,High
EVT0164,IPL,Rajasthan Royals vs Chennai Super Kings,28-03-2024,Sawai Mansingh Stadium,Jaipur,VIP,11150,18-02-2024,39,4,Rainy,Thursday,High
EVT0112,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,26-04-2023,Rajiv Gandhi International Stadium,Hyderabad,General,2050,05-04-2023,21,1,Sunny,Wednesday,High
EVT0173,IPL,Chennai Super Kings vs Punjab Kings,10-04-2025,PCA Stadium,Mohali,General,2050,15-01-2025,85,4,Cloudy,Thursday,High
EVT0128,IPL,Rajasthan Royals vs Gujarat Titans,20-04-2023,Narendra Modi Stadium,Ahmedabad,Premium,3550,13-04-2023,7,1,Rainy,Thursday,Medium
EVT0019,ISL,NorthEast United FC vs FC Goa,15-02-2025,Indira Gandhi Athletic Stadium,Guwahati,General,900,04-01-2025,42,2,Cloudy,Saturday,High
EVT0117,ISL,Hyderabad FC vs Bengaluru FC,13-01-2025,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,900,02-01-2025,11,6,Clear,Monday,High
EVT0284,IPL,Mumbai Indians vs Rajasthan Royals,10-04-2024,Wankhede Stadium,Mumbai,VIP,10450,28-03-2024,13,1,Clear,Wednesday,High
EVT0180,ISL,Hyderabad FC vs Kerala Blasters FC,03-01-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,950,30-11-2023,34,2,Sunny,Wednesday,High
EVT0060,ISL,Hyderabad FC vs NorthEast United FC,16-12-2023,Indira Gandhi Athletic Stadium,Guwahati,Premium,1550,13-10-2023,64,1,Hazy,Saturday,Medium
EVT0226,IPL,Punjab Kings vs Kolkata Knight Riders,11-04-2025,Eden Gardens,Kolkata,General,2100,25-01-2025,76,9,Humid,Friday,High
EVT0256,IPL,Mumbai Indians vs Delhi Capitals,26-05-2023,Wankhede Stadium,Mumbai,General,2200,19-05-2023,7,4,Clear,Friday,High
EVT0081,IPL,Royal Challengers Bengaluru vs Delhi Capitals,28-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2050,08-04-2024,20,5,Cloudy,Sunday,High
EVT0206,IPL,Gujarat Titans vs Kolkata Knight Riders,01-05-2023,Narendra Modi Stadium,Ahmedabad,VIP,11300,17-03-2023,45,2,Hazy,Monday,High
EVT0172,IPL,Kolkata Knight Riders vs Gujarat Titans,06-04-2024,Narendra Modi Stadium,Ahmedabad,General,2150,17-03-2024,20,5,Sunny,Saturday,High
EVT0234,ISL,Jamshedpur FC vs Kerala Blasters FC,23-12-2025,JRD Tata Sports Complex,Jamshedpur,VIP,4700,06-10-2025,78,2,Sunny,Tuesday,High
