Event_ID,League_Code,Team_A_Code,Team_B_Code,Match_Date,Stadium_Code,City_Code,Seat_Category_Code,Ticket_Price,Sale_Date,Days_Before_Match,Quantity,Weather_Code,Day_of_Week_Code,Demand_Level_Code
484,9,89,81,2024-08-06,9,9,4,15000,2024-05-14,84,6,4,2,2
364,3,21,25,2025-03-02,3,3,3,15000,2025-01-30,31,9,4,7,2
59,8,72,74,2024-12-19,5,5,2,15000,2024-12-17,2,8,2,4,2
333,9,84,85,2025-01-14,5,5,1,8323,2024-12-01,44,9,3,2,3
479,5,49,44,2025-01-20,5,5,2,10550,2024-12-05,46,9,1,1,1
94,1,8,3,2024-05-29,2,2,1,5970,2023-12-17,164,4,3,3,1
263,3,25,23,2024-12-04,1,1,2,4331,2024-08-04,122,4,1,3,3
442,9,87,85,2025-03-07,7,7,1,6234,2024-10-02,156,5,4,5,2
271,4,33,37,2023-07-06,4,4,2,10084,2023-03-11,117,3,4,4,3
274,6,52,51,2023-10-18,2,2,3,15000,2023-06-04,136,4,4,3,1
26,6,53,60,2025-03-25,10,10,2,15000,2025-03-10,15,6,2,2,2
432,10,97,96,2024-05-22,6,6,3,15000,2024-02-12,100,8,3,3,3
347,5,44,50,2025-03-16,10,10,4,15000,2025-03-03,13,9,1,7,2
234,9,84,82,2023-05-05,1,1,4,5844,2023-01-06,119,1,2,5,2
201,1,2,9,2025-07-29,7,7,3,15000,2025-06-07,52,2,1,2,1
16,2,19,13,2025-04-05,5,5,3,15000,2025-03-11,25,9,4,6,1
162,6,60,59,2023-04-23,10,10,1,15000,2022-12-18,126,5,5,7,2
449,7,64,62,2024-01-24,3,3,3,15000,2023-12-23,32,5,1,3,2
494,9,81,86,2024-09-29,10,10,3,15000,2024-08-10,50,10,2,7,2
419,6,57,58,2024-04-30,2,2,2,15000,2024-04-08,22,1,3,2,1
272,1,1,5,2024-04-05,1,1,3,9233,2023-12-20,107,1,1,5,3
472,6,57,54,2025-03-04,8,8,4,15000,2025-02-18,14,7,3,2,1
257,4,38,31,2025-03-27,5,5,2,1714,2024-11-09,138,6,1,4,1
357,5,49,43,2023-02-14,1,1,1,969,2022-09-03,164,9,5,2,2
495,5,49,42,2024-08-13,3,3,3,15000,2024-04-14,121,10,4,2,2
74,10,94,96,2025-01-13,9,9,2,3246,2024-12-01,43,3,1,1,2
124,1,6,8,2023-06-17,3,3,4,15000,2023-03-24,85,10,3,6,1
51,7,66,61,2024-09-28,6,6,2,15000,2024-05-24,127,5,5,6,1
304,3,24,21,2023-12-23,8,8,2,15000,2023-09-27,87,5,4,6,1
288,4,40,38,2023-10-05,8,8,3,15000,2023-09-02,33,10,2,4,2
25,3,24,28,2024-09-14,8,8,3,775,2024-06-21,85,10,3,6,2
91,6,51,52,2024-12-04,5,5,1,15000,2024-07-23,134,2,4,3,2
357,6,56,55,2025-06-30,10,10,2,15000,2025-04-15,76,5,2,1,1
32,3,28,23,2023-11-18,2,2,2,15000,2023-11-08,10,8,1,6,1
349,8,80,72,2025-12-04,10,10,4,5157,2025-06-28,159,10,3,4,1
335,1,1,2,2025-08-05,8,8,3,15000,2025-04-10,117,8,1,2,2
70,5,45,49,2024-01-23,5,5,3,15000,2023-08-27,149,8,1,2,1
18,3,26,24,2025-04-18,9,9,1,545,2025-01-05,103,7,1,5,1
316,1,3,4,2025-04-15,2,2,4,15000,2025-03-16,30,9,1,2,3
130,2,13,14,2024-05-17,9,9,3,15000,2024-05-16,1,9,1,5,3
391,8,73,77,2023-08-22,10,10,2,10727,2023-06-25,58,3,5,2,2
345,4,35,32,2023-11-25,7,7,2,15000,2023-06-17,161,3,1,6,3
121,8,75,77,2023-01-12,1,1,3,15000,2022-09-19,115,1,3,4,1
375,9,81,90,2025-10-06,7,7,1,2089,2025-10-02,4,2,2,1,2
339,3,24,30,2025-02-22,1,1,3,14022,2025-01-27,26,2,1,6,2
68,10,92,96,2023-08-26,8,8,3,10416,2023-06-04,83,9,3,6,2
357,10,96,94,2024-03-06,9,9,3,1142,2023-11-27,100,9,4,3,1
132,9,85,83,2024-10-15,6,6,1,9410,2024-08-11,65,4,2,2,2
96,8,73,74,2025-10-11,7,7,1,9460,2025-09-08,33,8,4,6,1
433,6,53,56,2023-09-16,4,4,4,15000,2023-06-04,104,5,2,6,2
378,8,76,71,2024-09-05,8,8,4,15000,2024-07-14,53,10,5,4,1
286,2,18,11,2023-10-24,4,4,2,15000,2023-09-15,39,10,4,2,1
486,6,53,51,2024-09-06,10,10,2,13075,2024-08-23,14,5,1,5,3
244,7,68,66,2023-07-29,10,10,2,15000,2023-02-15,164,7,4,6,2
357,6,58,59,2025-09-23,10,10,3,11157,2025-06-03,112,4,2,2,2
360,1,1,5,2024-11-26,7,7,3,15000,2024-05-31,179,8,5,2,2
207,2,19,14,2025-04-04,2,2,1,266,2024-10-24,162,1,2,5,2
477,4,40,37,2025-08-11,8,8,2,9912,2025-07-28,14,6,3,1,3
318,6,59,57,2023-09-27,2,2,2,15000,2023-09-03,24,3,5,3,3
294,4,38,40,2024-03-11,8,8,4,15000,2023-12-12,90,4,2,1,1
226,8,79,74,2024-12-16,5,5,2,4043,2024-08-18,120,2,1,1,2
252,8,71,78,2025-11-16,6,6,3,9243,2025-10-26,21,10,5,7,1
251,4,36,38,2025-10-17,6,6,2,15000,2025-08-24,54,3,3,5,2
358,4,36,37,2024-12-13,5,5,1,1519,2024-06-20,176,3,1,5,1
455,3,21,29,2025-03-26,5,5,4,15000,2025-02-08,46,10,3,3,2
321,1,3,5,2024-03-07,8,8,2,15000,2023-12-30,68,2,4,4,2
84,7,69,66,2023-08-02,8,8,1,1454,2023-05-09,85,1,4,3,1
287,7,69,62,2024-09-14,2,2,3,15000,2024-04-10,157,6,1,6,1
224,1,2,3,2025-09-17,10,10,2,5168,2025-08-31,17,9,3,3,3
36,9,87,89,2025-11-26,10,10,2,15000,2025-11-23,3,1,3,3,1
61,8,71,78,2024-06-04,2,2,1,6175,2024-02-08,117,3,3,2,1
482,10,100,91,2024-08-17,1,1,3,15000,2024-05-10,99,4,5,6,2
321,1,3,2,2023-04-11,6,6,4,15000,2022-12-05,127,8,4,2,1
292,7,64,63,2025-07-02,9,9,1,15000,2025-02-23,129,7,2,3,3
435,3,22,30,2025-07-28,1,1,1,1709,2025-05-13,76,9,2,1,1
175,4,31,35,2023-12-23,5,5,4,15000,2023-08-06,139,8,5,6,1
19,1,8,9,2023-11-23,4,4,4,15000,2023-08-05,110,6,1,4,2
248,1,9,8,2023-11-10,4,4,3,15000,2023-06-22,141,4,3,5,3
220,8,76,77,2025-12-13,7,7,1,6129,2025-10-13,61,7,3,6,1
221,3,24,27,2024-09-15,3,3,3,15000,2024-09-03,12,2,5,7,2
152,7,64,69,2023-07-15,5,5,2,15000,2023-01-28,168,10,3,6,1
433,10,92,93,2023-09-01,10,10,1,3225,2023-07-24,39,5,1,5,2
495,6,54,58,2024-02-14,2,2,2,15000,2024-01-17,28,4,2,3,2
328,7,66,62,2024-04-22,8,8,1,11396,2024-01-31,82,8,5,1,2
190,8,79,71,2025-02-24,2,2,3,9022,2024-10-24,123,2,4,1,2
293,6,57,51,2023-05-02,4,4,4,5267,2023-04-17,15,1,2,2,2
419,1,9,10,2023-08-11,4,4,2,8664,2023-07-03,39,7,1,5,2
118,7,70,63,2025-02-23,6,6,3,15000,2024-11-02,113,3,2,7,2
483,8,79,75,2024-05-20,5,5,4,15000,2023-12-24,148,1,5,1,2
128,8,78,73,2024-01-14,8,8,3,15000,2024-01-06,8,6,4,7,1
287,6,54,52,2024-08-03,7,7,3,15000,2024-05-31,64,8,4,6,2
416,4,32,31,2025-09-28,6,6,1,11078,2025-04-23,158,4,1,7,2
15,5,50,48,2024-07-25,2,2,2,2336,2024-06-03,52,6,3,4,2
42,9,89,86,2023-01-08,2,2,3,15000,2022-08-22,139,3,2,7,2
331,9,87,83,2023-11-06,1,1,4,15000,2023-06-19,140,2,1,1,2
243,1,6,5,2025-01-06,9,9,1,9127,2024-11-11,56,2,4,1,1
36,6,53,51,2024-03-29,6,6,2,10198,2024-01-28,61,8,4,5,1
11,7,67,63,2023-08-12,9,9,3,15000,2023-05-19,85,5,4,6,3
101,1,5,4,2023-12-29,1,1,2,15000,2023-12-19,10,5,5,5,3
138,1,9,3,2023-02-23,4,4,2,15000,2022-11-03,112,6,3,4,2
68,7,70,62,2024-09-10,9,9,2,15000,2024-05-23,110,3,1,2,2
177,2,16,11,2025-11-14,8,8,1,8926,2025-11-10,4,8,3,5,1
112,7,67,65,2024-10-31,6,6,3,15000,2024-10-09,22,6,3,4,1
342,8,77,76,2025-05-10,8,8,2,7699,2025-03-15,56,2,4,6,2
108,6,57,60,2023-05-06,6,6,2,9028,2022-12-27,130,1,1,6,2
268,10,100,98,2023-09-21,3,3,4,15000,2023-09-09,12,8,4,4,2
82,2,16,20,2024-07-05,6,6,4,15000,2024-03-31,96,10,2,5,2
482,6,57,59,2023-05-11,8,8,4,15000,2022-11-29,163,2,5,4,2
18,2,12,13,2023-03-03,4,4,4,15000,2023-02-11,20,7,1,5,1
374,9,87,88,2025-05-19,2,2,3,15000,2025-05-05,14,1,3,1,2
442,6,52,60,2025-07-08,10,10,3,4602,2025-03-14,116,1,3,2,1
374,7,64,65,2023-04-22,4,4,3,15000,2023-03-26,27,3,2,6,1
75,4,39,31,2025-03-23,5,5,4,15000,2024-12-31,82,7,5,7,1
185,1,10,7,2025-12-13,5,5,1,15000,2025-09-18,86,4,4,6,2
264,7,63,65,2025-08-22,1,1,1,15000,2025-07-14,39,2,2,5,2
163,5,46,49,2024-09-07,2,2,4,15000,2024-08-10,28,9,3,6,2
70,7,67,61,2023-04-02,9,9,3,15000,2023-02-23,38,8,1,7,3
322,2,13,18,2024-09-16,5,5,2,5832,2024-08-01,46,6,1,1,1
425,4,36,38,2023-11-01,3,3,2,15000,2023-10-31,1,10,5,3,2
167,6,59,57,2024-07-16,4,4,4,4401,2024-05-24,53,4,4,2,2
107,5,48,44,2023-04-21,5,5,4,15000,2023-01-10,101,7,2,5,2
212,1,5,8,2025-06-19,6,6,1,10098,2025-06-12,7,4,3,4,1
425,4,34,32,2025-12-04,2,2,3,15000,2025-07-18,139,1,1,4,2
104,2,17,16,2025-08-23,8,8,4,15000,2025-03-30,146,5,2,6,1
443,4,37,35,2024-11-22,2,2,2,15000,2024-05-30,176,1,1,5,2
306,9,88,90,2023-12-06,10,10,1,5654,2023-10-05,62,1,2,3,2
201,1,1,3,2025-11-17,8,8,1,9593,2025-10-20,28,10,3,1,1
128,1,8,7,2025-09-27,8,8,1,1299,2025-05-22,128,10,1,6,1
113,6,59,56,2024-05-31,2,2,1,8107,2024-05-10,21,10,1,5,3
182,5,45,50,2024-01-30,8,8,2,15000,2023-10-07,115,7,3,2,1
19,8,71,76,2023-01-24,7,7,4,4606,2022-11-04,81,3,4,2,1
415,6,60,56,2023-08-18,6,6,1,12157,2023-05-09,101,8,5,5,1
15,5,46,45,2024-06-21,10,10,2,15000,2024-03-09,104,8,1,5,2
68,2,20,19,2025-07-27,2,2,4,4673,2025-03-30,119,2,1,7,3
261,6,57,60,2023-11-21,2,2,4,15000,2023-08-02,111,3,5,2,2
80,8,77,71,2024-03-16,8,8,1,9202,2024-01-21,55,4,4,6,2
333,7,61,62,2023-07-06,7,7,4,15000,2023-04-23,74,4,3,4,2
323,7,67,63,2025-07-16,4,4,4,15000,2025-03-08,130,8,2,3,1
164,2,17,13,2025-05-24,8,8,3,15000,2025-04-01,53,5,2,6,3
433,6,55,54,2023-03-06,8,8,2,15000,2022-10-12,145,2,3,1,1
247,9,84,82,2024-02-10,5,5,2,15000,2023-09-09,154,10,5,6,2
191,7,70,65,2025-10-08,10,10,2,15000,2025-09-09,29,9,2,3,2
279,2,14,18,2024-02-25,4,4,3,15000,2023-11-29,88,10,3,7,2
325,8,71,77,2025-05-07,4,4,3,6438,2025-01-27,100,5,3,3,1
282,2,16,11,2024-04-15,1,1,4,15000,2023-11-27,140,2,5,1,1
445,3,22,28,2023-01-27,8,8,3,8133,2022-10-03,116,7,1,5,1
182,5,44,43,2023-12-27,8,8,1,9225,2023-09-15,103,7,5,3,2
447,6,54,60,2023-02-04,9,9,2,8808,2022-09-17,140,7,1,6,2
23,7,69,66,2023-01-10,5,5,2,15000,2022-08-11,152,5,5,2,1
190,4,34,37,2025-08-07,2,2,1,12532,2025-07-24,14,2,2,4,1
368,2,18,16,2024-02-12,1,1,4,15000,2023-11-24,80,7,1,1,2
285,9,87,90,2023-09-21,8,8,1,15000,2023-05-12,132,6,3,4,3
152,6,59,57,2024-04-09,6,6,4,15000,2023-11-19,142,3,3,2,1
247,8,71,77,2025-07-29,10,10,4,1085,2025-07-12,17,9,1,2,1
1,4,33,34,2024-07-08,6,6,3,15000,2024-07-06,2,2,4,1,3
136,9,86,81,2024-09-19,10,10,2,15000,2024-03-28,175,4,1,4,2
105,4,37,33,2024-09-26,3,3,1,5526,2024-05-03,146,2,4,4,1
433,1,8,2,2023-12-15,3,3,3,15000,2023-12-07,8,2,1,5,1
330,7,62,61,2024-05-06,10,10,3,15000,2024-03-16,51,10,3,1,3
343,8,76,80,2025-10-27,9,9,1,14114,2025-09-20,37,5,2,1,1
354,4,32,31,2024-12-17,10,10,4,15000,2024-09-13,95,7,5,2,3
255,4,37,31,2024-04-30,3,3,1,5135,2024-01-14,107,5,1,2,2
332,1,5,9,2024-11-12,3,3,3,15000,2024-08-23,81,1,3,2,1
99,6,59,54,2023-07-20,1,1,2,15000,2023-07-13,7,3,5,4,1
411,3,24,21,2025-11-11,5,5,3,15000,2025-10-05,37,7,1,2,2
337,9,88,83,2023-05-28,6,6,1,13418,2023-04-03,55,3,2,7,1
61,10,93,98,2023-08-19,1,1,3,15000,2023-08-14,5,3,3,6,1
128,5,42,45,2025-07-21,6,6,2,9671,2025-03-09,134,10,5,1,1
265,1,8,5,2025-06-21,9,9,1,6224,2025-03-26,87,8,4,6,2
44,4,31,39,2025-11-04,5,5,2,14484,2025-07-19,108,3,4,2,3
284,7,64,62,2025-09-18,10,10,2,550,2025-05-13,128,5,4,4,1
161,2,15,17,2025-03-28,8,8,4,15000,2025-02-23,33,6,4,5,3
459,1,10,1,2024-10-09,7,7,4,15000,2024-06-22,109,7,5,3,2
193,1,3,5,2024-03-23,1,1,2,15000,2023-12-09,105,9,3,6,2
452,3,29,25,2023-03-04,3,3,3,15000,2023-02-06,26,1,3,6,2
298,6,55,60,2023-07-28,2,2,2,11228,2023-03-11,139,6,2,5,2
404,2,12,11,2025-05-24,8,8,3,15000,2025-01-26,118,7,5,6,3
302,8,77,76,2025-08-10,10,10,3,1134,2025-07-15,26,3,2,7,1
82,8,71,75,2024-01-04,6,6,4,15000,2023-08-19,138,8,2,4,3
422,3,28,24,2024-04-10,1,1,2,10167,2023-11-13,149,9,2,3,1
149,6,59,53,2025-03-22,2,2,2,15000,2024-11-29,113,7,2,6,1
44,2,16,19,2025-12-30,1,1,1,13218,2025-08-25,127,8,2,2,2
484,2,20,11,2025-11-22,5,5,4,4468,2025-10-25,28,7,2,6,2
29,1,10,3,2024-07-05,1,1,2,14021,2024-02-01,155,4,5,5,2
318,6,60,56,2023-11-05,1,1,1,1931,2023-09-26,40,4,3,7,1
383,1,7,8,2025-02-13,10,10,1,5774,2024-11-09,96,10,2,4,1
229,5,48,46,2024-06-12,4,4,2,15000,2024-02-23,110,10,5,3,2
37,10,96,92,2023-03-05,5,5,2,15000,2022-12-23,72,9,2,7,1
349,4,35,40,2025-05-03,3,3,3,15000,2025-04-04,29,7,3,6,2
122,3,26,22,2023-02-21,7,7,2,15000,2023-01-08,44,9,2,2,1
239,7,66,65,2024-06-24,2,2,1,15000,2024-06-23,1,5,5,1,1
367,2,20,11,2024-04-15,1,1,1,11994,2023-11-24,143,6,5,1,1
470,7,61,70,2023-10-14,7,7,2,10665,2023-08-02,73,6,3,6,3
73,2,14,20,2024-03-04,1,1,1,5157,2023-09-15,171,6,2,1,2
45,10,92,98,2024-10-05,1,1,3,13893,2024-07-03,94,8,4,6,3
112,8,80,78,2023-02-05,1,1,4,15000,2022-12-22,45,9,1,7,3
39,3,22,30,2025-09-02,2,2,1,14573,2025-04-24,131,8,4,2,1
492,5,42,46,2024-05-03,10,10,2,12570,2024-01-22,102,1,4,5,1
336,2,12,14,2024-05-15,3,3,2,10505,2024-03-30,46,1,2,3,2
269,5,44,46,2024-05-15,8,8,3,15000,2023-12-19,148,8,4,3,1
2,6,58,56,2025-08-01,6,6,4,13345,2025-05-18,75,9,4,5,2
30,7,67,66,2025-08-21,8,8,3,15000,2025-03-22,152,4,3,4,2
326,9,89,88,2024-06-14,4,4,4,15000,2024-06-01,13,9,3,5,2
232,7,63,62,2023-12-27,4,4,1,13085,2023-11-05,52,2,5,3,3
361,6,51,58,2024-03-15,6,6,1,5522,2023-10-17,150,3,1,5,2
308,6,51,58,2024-10-01,9,9,3,15000,2024-04-26,158,1,3,2,1
217,8,75,71,2023-05-20,5,5,1,297,2022-11-29,172,3,4,6,1
491,6,60,51,2024-03-02,10,10,2,15000,2023-11-18,105,6,2,6,1
112,8,78,71,2023-12-28,7,7,3,15000,2023-12-21,7,4,5,4,1
118,3,26,22,2023-08-13,8,8,3,15000,2023-07-11,33,9,1,7,2
97,9,86,87,2025-08-30,6,6,3,15000,2025-08-24,6,6,1,6,3
276,2,14,18,2024-06-01,7,7,4,15000,2024-02-12,110,9,1,6,1
465,2,12,20,2024-06-19,4,4,3,11259,2024-03-16,95,3,3,3,2
146,7,69,66,2024-01-10,8,8,4,15000,2024-01-03,7,4,4,3,2
401,1,1,9,2025-08-19,9,9,2,12091,2025-06-25,55,5,1,2,2
376,6,55,58,2025-02-24,5,5,3,3745,2024-09-12,165,3,1,1,1
414,8,79,71,2025-02-10,3,3,1,4291,2024-12-16,56,1,4,1,1
289,9,86,85,2023-05-13,8,8,3,15000,2023-01-04,129,3,5,6,1
132,1,10,8,2025-07-26,2,2,1,1414,2025-03-31,117,5,1,6,2
89,5,44,43,2024-05-31,3,3,2,15000,2023-12-11,172,3,1,5,1
490,9,81,87,2024-04-15,2,2,1,2196,2024-02-07,68,8,1,1,1
288,3,29,21,2023-10-25,4,4,3,12147,2023-08-11,75,8,1,3,1
334,6,56,60,2023-06-27,9,9,3,15000,2023-06-22,5,3,5,2,1
107,9,85,84,2024-04-20,1,1,2,15000,2024-04-09,11,7,2,6,1
134,10,94,100,2024-09-07,8,8,3,15000,2024-04-07,153,3,1,6,1
207,6,59,56,2023-08-14,8,8,4,15000,2023-08-03,11,5,2,1,1
350,1,9,8,2023-10-31,2,2,2,15000,2023-06-04,149,6,3,2,3
427,1,10,6,2023-01-29,2,2,2,13503,2023-01-09,20,8,2,7,1
470,10,93,100,2024-12-20,10,10,4,15000,2024-09-22,89,4,3,5,2
266,4,37,31,2023-11-29,3,3,1,15000,2023-11-19,10,8,3,3,2
313,1,3,2,2024-02-27,7,7,1,502,2023-09-18,162,10,3,2,2
482,5,50,46,2025-07-19,7,7,2,15000,2025-06-17,32,1,2,6,2
422,6,53,54,2024-06-08,7,7,4,15000,2024-02-27,102,5,4,6,3
229,7,67,61,2025-06-08,4,4,3,15000,2025-04-14,55,10,4,7,1
271,6,57,59,2023-04-09,2,2,2,15000,2022-11-16,144,4,2,7,2
210,1,1,7,2025-01-05,2,2,4,8541,2024-11-22,44,5,4,7,2
280,4,36,38,2025-10-14,6,6,3,15000,2025-07-20,86,4,3,2,2
338,3,22,23,2023-07-25,5,5,2,15000,2023-03-15,132,3,4,2,1
337,5,49,50,2024-02-17,5,5,1,7067,2023-10-31,109,10,2,6,2
397,4,35,34,2024-09-24,9,9,3,15000,2024-05-07,140,1,5,2,1
464,8,76,78,2023-05-10,8,8,2,15000,2023-05-03,7,6,4,3,1
176,9,89,87,2024-02-19,2,2,3,15000,2023-08-30,173,9,5,1,2
360,2,16,12,2023-07-15,8,8,1,588,2023-02-08,157,4,5,6,1
138,4,35,40,2025-10-10,2,2,1,2674,2025-07-07,95,8,1,5,1
292,1,4,1,2024-04-19,5,5,3,6663,2024-03-14,36,1,1,5,1
329,9,85,88,2025-01-15,3,3,4,15000,2024-11-22,54,1,3,3,2
411,5,45,50,2023-06-07,8,8,2,10499,2023-01-17,141,1,1,3,2
429,10,96,91,2025-12-07,9,9,3,15000,2025-09-21,77,8,5,7,2
330,6,56,52,2025-12-15,3,3,1,2257,2025-07-04,164,9,5,1,2
463,6,55,60,2025-11-03,1,1,1,7801,2025-05-22,165,1,4,1,2
181,3,30,24,2023-01-03,8,8,4,15000,2022-07-14,173,1,4,2,2
219,9,87,83,2025-11-08,5,5,2,6456,2025-06-22,139,8,5,6,2
338,4,32,33,2025-12-17,8,8,3,15000,2025-07-19,151,1,3,3,2
433,1,7,9,2024-11-11,9,9,4,15000,2024-10-10,32,1,4,1,2
251,3,28,23,2025-04-29,5,5,3,15000,2024-11-15,165,8,1,2,3
481,8,80,74,2023-07-18,8,8,2,15000,2023-05-12,67,5,3,2,1
437,9,86,83,2025-11-09,9,9,1,12311,2025-08-15,86,4,5,7,2
358,7,63,65,2025-06-18,10,10,3,15000,2025-04-17,62,6,2,3,2
175,9,86,82,2023-03-09,2,2,4,15000,2022-11-30,99,2,1,4,3
210,2,20,13,2025-07-30,8,8,1,15000,2025-07-25,5,3,3,3,2
169,2,15,13,2024-03-09,1,1,3,15000,2023-10-23,138,9,2,6,2
272,1,7,9,2023-01-19,8,8,1,14680,2022-08-08,164,3,1,4,2
342,3,27,21,2024-04-21,1,1,4,15000,2024-02-24,57,10,1,7,2
254,6,60,53,2023-10-13,7,7,3,15000,2023-05-03,163,5,1,5,2
379,6,55,58,2023-01-17,2,2,2,15000,2022-10-10,99,2,4,2,1
97,2,16,11,2024-08-29,3,3,1,9796,2024-05-10,111,4,1,4,1
330,1,8,10,2023-04-07,6,6,1,8603,2023-02-20,46,3,4,5,2
257,6,51,56,2023-11-24,2,2,4,15000,2023-08-26,90,1,5,5,3
384,4,40,33,2025-05-12,7,7,1,9686,2025-04-05,37,2,3,1,1
429,8,79,80,2024-06-16,7,7,2,827,2024-03-15,93,9,1,7,2
48,6,60,54,2025-06-09,10,10,2,15000,2025-04-26,44,5,4,1,1
149,9,84,83,2023-06-20,10,10,3,15000,2023-01-03,168,6,5,2,1
440,10,92,93,2025-10-16,5,5,1,1949,2025-05-13,156,3,4,4,1
321,4,36,31,2023-08-07,10,10,1,375,2023-07-19,19,4,2,1,1
280,8,71,79,2024-05-18,5,5,3,15000,2024-02-09,99,5,1,6,3
416,10,95,96,2023-12-05,3,3,3,15000,2023-06-09,179,7,5,2,3
206,6,60,51,2024-06-07,2,2,2,15000,2024-01-26,133,10,1,5,2
98,1,9,10,2025-09-09,5,5,1,11514,2025-05-06,126,10,5,2,1
404,5,43,42,2025-10-11,6,6,3,15000,2025-05-21,143,5,1,6,2
471,10,96,100,2024-04-01,8,8,1,11077,2023-11-26,127,7,3,1,3
55,6,56,59,2023-02-14,3,3,1,14516,2022-12-21,55,8,1,2,1
280,4,38,39,2025-09-14,2,2,1,11107,2025-03-31,167,8,4,7,2
126,5,45,41,2023-11-14,3,3,1,13962,2023-05-28,170,7,4,2,3
81,5,50,46,2025-07-23,8,8,4,15000,2025-01-31,173,9,4,3,2
323,10,91,92,2023-03-29,2,2,3,15000,2023-03-09,20,4,1,3,1
113,7,65,66,2024-06-11,5,5,3,15000,2024-02-07,125,3,2,2,2
444,3,21,30,2023-02-11,8,8,2,15000,2022-10-20,114,10,1,6,1
400,1,8,3,2025-05-08,4,4,3,15000,2025-02-19,78,6,4,4,1
248,7,67,65,2024-06-27,8,8,3,5331,2024-04-26,62,6,5,4,1
327,9,85,83,2024-12-02,5,5,2,15000,2024-10-20,43,3,1,1,3
45,5,42,47,2023-02-13,6,6,3,15000,2022-12-07,68,10,5,1,2
403,10,97,92,2023-08-04,9,9,1,14920,2023-02-17,168,2,2,5,2
349,3,23,30,2025-02-23,5,5,2,5497,2025-02-18,5,3,3,7,2
387,3,26,28,2024-01-04,9,9,1,15000,2023-08-21,136,6,3,4,3
479,7,62,68,2024-03-18,9,9,1,8542,2023-10-31,139,6,3,1,2
184,1,6,8,2023-05-24,5,5,1,15000,2023-05-02,22,7,5,3,3
156,6,54,58,2025-07-24,1,1,1,731,2025-03-06,140,8,2,4,3
294,4,38,35,2025-10-20,9,9,2,15000,2025-07-04,108,8,3,1,1
24,6,59,54,2023-04-02,9,9,3,15000,2023-01-11,81,2,3,7,2
144,7,69,63,2025-12-28,9,9,3,15000,2025-10-03,86,6,5,7,3
307,9,86,90,2024-03-24,5,5,3,11061,2023-11-24,121,10,1,7,1
147,5,44,48,2025-11-07,5,5,2,15000,2025-10-26,12,6,1,5,1
183,1,2,9,2024-04-08,6,6,4,15000,2024-02-04,64,9,5,1,3
228,9,86,90,2023-07-12,7,7,3,15000,2023-06-17,25,6,1,3,2
287,2,13,18,2025-10-14,4,4,3,6137,2025-07-21,85,6,1,2,3
337,9,89,90,2025-12-22,8,8,1,9535,2025-12-14,8,5,1,1,1
161,9,88,81,2025-02-01,4,4,3,15000,2025-01-02,30,4,2,6,3
97,10,97,99,2023-03-03,3,3,4,15000,2022-09-05,179,4,2,5,2
438,9,82,83,2023-05-31,6,6,2,15000,2023-04-16,45,7,1,3,2
322,7,61,67,2024-05-30,7,7,4,15000,2024-05-10,20,3,3,4,2
285,2,17,18,2023-09-14,4,4,4,15000,2023-06-05,101,2,5,4,3
445,3,27,21,2023-03-16,6,6,1,15000,2023-01-28,47,8,2,4,2
241,2,14,20,2023-05-28,5,5,3,15000,2023-04-18,40,5,5,7,2
371,3,29,27,2025-09-14,1,1,2,6602,2025-04-23,144,1,4,7,2
437,6,51,55,2023-03-04,4,4,4,15000,2022-10-16,139,3,3,6,2
158,2,15,11,2024-05-07,9,9,3,4441,2023-12-17,142,5,3,2,2
35,2,14,16,2023-10-24,8,8,2,15000,2023-10-19,5,5,4,2,1
402,9,85,89,2024-02-23,8,8,2,15000,2023-09-11,165,4,4,5,2
69,6,52,51,2024-01-17,2,2,2,12148,2023-11-05,73,2,3,3,1
439,4,40,31,2024-10-03,6,6,4,15000,2024-09-28,5,5,2,4,1
167,2,13,14,2025-12-13,10,10,4,15000,2025-06-29,167,2,4,6,3
299,2,11,18,2025-05-27,7,7,3,15000,2025-03-02,86,2,2,2,1
249,9,87,84,2025-03-04,10,10,2,15000,2025-01-10,53,1,4,2,1
413,6,55,52,2023-06-24,1,1,4,15000,2023-03-31,85,6,4,6,1
37,3,29,25,2025-08-11,7,7,1,5436,2025-03-19,145,8,2,1,2
466,7,68,67,2023-03-22,8,8,1,9837,2022-09-28,175,4,5,3,1
415,7,67,70,2024-06-12,7,7,4,15000,2024-01-01,163,2,5,3,1
460,10,92,94,2023-08-16,9,9,2,10745,2023-03-11,158,10,4,3,1
413,8,78,77,2025-08-10,9,9,2,15000,2025-07-20,21,10,4,7,3
60,9,84,88,2023-11-15,7,7,2,15000,2023-08-02,105,3,3,3,2
305,1,3,1,2023-01-20,7,7,4,15000,2022-09-16,126,8,4,5,2
269,5,45,48,2025-01-28,1,1,2,15000,2025-01-19,9,8,1,2,1
170,5,48,43,2024-12-22,3,3,4,15000,2024-11-30,22,6,2,7,2
433,5,43,44,2024-01-16,6,6,4,15000,2023-12-17,30,7,2,2,1
127,2,13,17,2023-10-10,1,1,3,1935,2023-06-04,128,9,1,2,1
474,6,53,51,2023-07-07,10,10,3,15000,2023-02-07,150,1,3,5,3
285,7,65,66,2025-09-07,9,9,3,4002,2025-08-19,19,1,1,7,3
14,3,28,25,2024-11-20,7,7,3,5802,2024-06-17,156,2,1,3,1
